,Unnamed: 0.1,Unnamed: 0,index,test_pseudo_utt,pseudo_mr,da,text,word_count,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
1186,11866,11866,1186,Betrayal At House On The Hill Average Bruce Glassco Horror Fiction,Betrayal at House on the Hill average rating average. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill domain board game.,verify_attribute,You found Betrayal at House on the Hill to be just okay. Do you think other horror fiction board games by Bruce Glassco are mediocre?,25,1,4,(X (X) (X) (X) (X)),0.004563742536,219.1184082,13.66590168,0.72329456,verify_attribute,match_scores
1187,11878,11878,1187,Star Realms Science Fiction Board Game,Star Realms genre science fiction. Star Realms instance of board game. Star Realms domain board game.,recommend," Have you heard of Star Realms, it's a board game in the science fiction genre?",15,1,3,(X (X) (X) (X)),0.03082347416,32.44280624,7.568151122,0.78189415,recommend,match_scores
1188,11887,11887,1188,None,board game genre. board game domain board game.,request_attribute,What board game genre do you find the most enjoyable?,10,1,1,(X (X)),0.02052027103,48.7322998,13.95079697,0.62245387,request_attribute,match_scores
1189,11891,11891,1189,Thurn And Taxis Good Hans Im Glück 60,Thurn and Taxis average rating good. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis minimum playing time 60. Thurn and Taxis domain board game.,give_opinion,Thurn and Taxis is a good board game in my opinion. The publisher Hans im Glück and the minimum playing time of 60 minutes make it an enjoyable game.,29,1,4,(X (X) (X) (X) (X)),0.01192781575,83.83764648,16.8724485,0.73359597,give_opinion,match_scores
1190,11902,11902,1190,Axis And Allies Average United States Of America 2,Axis and Allies average rating average. Axis and Allies country of origin United States of America. Axis and Allies minimum number of players 2. Axis and Allies domain board game.,give_opinion," Axis and Allies is an average board game, but I like that it's from the United States of America and supports two players.",23,1,4,(X (X) (X) (X) (X)),0.01955390418,51.14068222,11.62472022,0.7175824,give_opinion,match_scores
1191,11918,11918,1191,Barbarossa Board Game Fantasy,Barbarossa instance of board game. Barbarossa genre fantasy. Barbarossa domain board game.,suggest," Have you ever played a fantasy board game, like Barbarossa?",10,1,3,(X (X) (X) (X)),0.02477570691,40.36211777,6.272848092,0.7345306,suggest,match_scores_PPL
1192,11923,11923,1192,Monopoly Poor Elizabeth Magie,Monopoly average rating poor. Monopoly developer Elizabeth Magie. Monopoly domain board game.,give_opinion," Monopoly is a classic board game, but the poor rating is deserved. The design by Elizabeth Magie may be a classic, but the game itself isn't very enjoyable.",28,1,3,(X (X) (X) (X)),0.02271059961,44.03230286,4.018258743,0.5492256,give_opinion,match_scores
1193,11933,11933,1193,Frustrating 6,board game specifier frustrating. board game maximum number of players 6. board game domain board game.,request,"
What's the most frustrating board game you can play with up to 6 players?",14,1,2,(X (X) (X)),0.04186373669,23.88702202,5.062000331,0.70122457,request,match_scores_PPL
1194,11944,11944,1194,Star Realms Board Game Darwin Kastle,Star Realms instance of board game. Star Realms developer Darwin Kastle. Star Realms domain board game.,recommend," Have you heard of Star Realms, the board game developed by Darwin Kastle?",13,1,3,(X (X) (X) (X)),0.01409948965,70.92455292,7.246603373,0.78398573,recommend,match_scores_PPL
1195,11958,11958,1195,Tedious 2,board game specifier tedious. board game minimum number of players 2. board game domain board game.,request,What board game with two players do you find particularly tedious?,11,1,2,(X (X) (X)),0.003737683683,267.5453796,4.494692064,0.66130394,request,match_scores
1196,11969,11969,1196,Monopoly Elizabeth Magie,Monopoly developer Elizabeth Magie. Monopoly domain board game.,confirm," Are you talking about Monopoly, the board game developed by Elizabeth Magie?",12,1,2,(X (X) (X)),0.01210717853,82.59562683,8.493098745,0.7864464,confirm,match_scores
1197,11974,11974,1197,Barbarossa Fantasy 3 6 Franckh-Kosmos,Barbarossa genre fantasy. Barbarossa minimum number of players 3. Barbarossa maximum number of players 6. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,inform,Barbarossa is a fantasy board game published by Franckh-Kosmos for 3 to 6 players.,14,1,5,(X (X) (X) (X) (X) (X)),0.01354786742,73.81235504,3.439668362,0.68239844,inform,match_scores_PPL
1198,11987,11987,1198,War Of 1812 Wargame Board Game Average Complex 2 Columbia Games,War of 1812 genre wargame. War of 1812 instance of board game. War of 1812 average rating average. War of 1812 complexity rating complex. War of 1812 maximum number of players 2. War of 1812 publisher Columbia Games. War of 1812 domain board game.,inform,War of 1812 is a complex wargame board game published by Columbia Games. It typically takes 2 players and has an average rating.,23,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.0253730868,39.41183853,4.637873772,0.7221784,inform,match_scores_PPL
1199,11995,11995,1199,Monopoly Poor Roll-And-Move Elizabeth Magie,Monopoly average rating poor. Monopoly genre roll-and-move. Monopoly developer Elizabeth Magie. Monopoly domain board game.,verify_attribute,You didn't like Monopoly. Is this typical for roll-and-move games from Elizabeth Magie?,13,1,4,(X (X) (X) (X) (X)),0.006169234482,162.0946655,5.062000331,0.6457444,verify_attribute,match_scores
1200,12002,12002,1200,Battle Masters Fantasy Moderate Warhammer Board Game 2 Average,Battle Masters genre fantasy. Battle Masters complexity rating moderate. Battle Masters based on Warhammer. Battle Masters instance of board game. Battle Masters minimum number of players 2. Battle Masters average rating average. Battle Masters domain board game.,inform,Battle Masters is a moderate fantasy board game based on Warhammer. It typically takes 2 players and has an average rating.,21,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.01491240136,67.05828094,6.846024202,0.72033596,inform,match_scores_PPL
1201,12013,12013,1201,Dune Science Fiction Board Game,Dune genre science fiction. Dune instance of board game. Dune domain board game.,recommend," Have you heard of Dune, the science fiction board game?",10,1,3,(X (X) (X) (X)),0.02179268402,45.88695908,7.595456438,0.75432897,recommend,match_scores_PPL
1202,12020,12020,1202,Monopoly Poor,Monopoly average rating poor. Monopoly domain board game.,verify_attribute,You found Monopoly to be boring. Do you usually not like board games?,13,1,2,(X (X) (X)),0.01398684529,71.49575043,3.458592114,0.6013179,verify_attribute,match_scores_PPL
1203,12031,12031,1203,Battle Masters Fantasy Board Game,Battle Masters genre fantasy. Battle Masters instance of board game. Battle Masters domain board game.,suggest," Have you ever played a board game in the fantasy genre, like Battle Masters?",14,1,3,(X (X) (X) (X)),0.02016229112,49.59753799,6.75562209,0.777719,suggest,match_scores_PPL
1204,12048,12048,1204,Strategic 6,board game specifier strategic. board game maximum number of players 6. board game domain board game.,request,What's the most strategic board game you can play with up to 6 players?,14,1,2,(X (X) (X)),0.03429325466,29.16025352,5.062000331,0.72709274,request,match_scores_PPL
1205,12055,12055,1205,Star Realms Science Fiction Moderate Darwin Kastle White Wizard Games 2014,Star Realms genre science fiction. Star Realms complexity rating moderate. Star Realms developer Darwin Kastle. Star Realms publisher White Wizard Games. Star Realms publication year 2014. Star Realms domain board game.,inform,Star Realms is a 2014 science fiction board game with a moderate complexity rating. It was developed by Darwin Kastle and published by White Wizard Games.,26,1,6,(X (X) (X) (X) (X) (X) (X)),0.01508975197,66.2701416,11.1221509,0.6706508,inform,match_scores
1206,12061,12061,1206,Confusing Wargame,board game specifier confusing. board game genre wargame. board game domain board game.,request,Have you ever played a confusing wargame board game?,9,1,2,(X (X) (X)),0.01341441149,74.54669189,5.477194682,0.74051595,request,match_scores_PPL
1207,12078,12078,1207,Tedious 2,board game specifier tedious. board game maximum number of players 2. board game domain board game.,request,What's the most tedious board game you can play with two players?,12,1,2,(X (X) (X)),0.02174260676,45.99264526,4.630944468,0.71020436,request,match_scores_PPL
1208,12087,12087,1208,Chicago Strategy Game Board Game Poor 90,Chicago genre strategy game. Chicago instance of board game. Chicago average rating poor. Chicago minimum playing time 90. Chicago domain board game.,inform,Chicago is a strategy board game with a poor rating and a minimum playing time of 90 minutes.,18,1,5,(X (X) (X) (X) (X) (X)),0.01220920788,81.90539551,7.74120448,0.6912221,inform,match_scores_PPL
1209,12095,12095,1209,Chicago Strategy Game Playmix,Chicago genre strategy game. Chicago publisher Playmix. Chicago domain board game.,confirm," Are you talking about the strategy board game Chicago, published by Playmix?",12,1,3,(X (X) (X) (X)),0.005666928067,176.4624481,7.141816289,0.76246625,confirm,match_scores_PPL
1210,12101,12101,1210,Risk Board Game Board Wargame,Risk instance of board game. Risk genre board wargame. Risk domain board game.,confirm," Are you referring to Risk, the board wargame board game?",10,1,3,(X (X) (X) (X)),0.006787202618,147.3361053,7.257024107,0.8046795,confirm,match_scores
1211,12115,12115,1211,Carcassonne Good Board Game Hans Im Glück,Carcassonne average rating good. Carcassonne instance of board game. Carcassonne publisher Hans im Glück. Carcassonne domain board game.,verify_attribute,You said Carcassonne was good. Do you usually like board games from Hans im Glück?,15,1,4,(X (X) (X) (X) (X)),0.008385214202,119.2575378,8.676940191,0.70327485,verify_attribute,match_scores_PPL
1212,12127,12127,1212,Mangala Average Simple 2,Mangala average rating average. Mangala complexity rating simple. Mangala maximum number of players 2. Mangala domain board game.,give_opinion," Mangala is an average board game, but I find it enjoyable. The simple complexity and the maximum number of players of two make it great for a quick game.",29,1,4,(X (X) (X) (X) (X)),0.0186842668,53.52096558,10.85894367,0.6220948,give_opinion,match_scores
1213,12130,12130,1213,Sherlock Holmes Consulting Detective 8 Deductive Reasoning,Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective domain board game.,suggest," Do you ever play board games for up to 8 players that use deductive reasoning, like Sherlock Holmes Consulting Detective?",20,1,3,(X (X) (X) (X)),0.01015000042,98.52216339,11.33766028,0.81041944,suggest,match_scores
1214,12143,12143,1214,Carcassonne Hans Im Glück Klaus-Jürgen Wrede,Carcassonne publisher Hans im Glück. Carcassonne developer Klaus-Jürgen Wrede. Carcassonne domain board game.,suggest," Have you ever played a board game published by Hans im Glück from Klaus-Jürgen Wrede, like Carcassonne?",17,1,3,(X (X) (X) (X)),0.01142735783,87.5092926,11.45199746,0.7721484,suggest,match_scores
1215,12159,12159,1215,Twilight Struggle Board Wargame 2 120 Board Game Excellent Gmt Games,Twilight Struggle genre board wargame. Twilight Struggle maximum number of players 2. Twilight Struggle minimum playing time 120. Twilight Struggle instance of board game. Twilight Struggle average rating excellent. Twilight Struggle publisher GMT Games. Twilight Struggle domain board game.,inform,Twilight Struggle is an excellent board wargame published by GMT Games for two players with a minimum playing time of 120 minutes.,22,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.01551683581,64.44612885,4.167470913,0.7192209,inform,match_scores
1216,12168,12168,1216,Battle Masters Fantasy Moderate Average 2 2 Warhammer,Battle Masters genre fantasy. Battle Masters complexity rating moderate. Battle Masters average rating average. Battle Masters maximum number of players 2. Battle Masters minimum number of players 2. Battle Masters based on Warhammer. Battle Masters domain board game.,inform,Battle Masters is a moderate fantasy board game based on Warhammer. It takes two players and has an average rating.,20,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.01666096776,60.02052307,6.182808385,0.74624276,inform,match_scores
1217,12179,12179,1217,Cosmic Encounter 1977 Board Game,Cosmic Encounter publication year 1977. Cosmic Encounter instance of board game. Cosmic Encounter domain board game.,confirm," Are you referring to the 1977 board game, Cosmic Encounter?",10,1,3,(X (X) (X) (X)),0.009972205004,100.2787247,5.651776058,0.78091073,confirm,match_scores
1218,12180,12180,1218,Twilight Struggle Board Wargame Excellent Gmt Games 120 2 Board Game,Twilight Struggle genre board wargame. Twilight Struggle average rating excellent. Twilight Struggle publisher GMT Games. Twilight Struggle minimum playing time 120. Twilight Struggle minimum number of players 2. Twilight Struggle instance of board game. Twilight Struggle domain board game.,inform,Twilight Struggle is an excellent board wargame published by GMT Games. It requires a minimum of two players and 120 minutes to play.,23,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.02700124045,37.03533554,4.152986605,0.722316,inform,match_scores
1219,12198,12198,1219,Enchanted Forest Michel Matschoss Board Game,Enchanted Forest developer Michel Matschoss. Enchanted Forest instance of board game. Enchanted Forest domain board game.,suggest," Have you ever played a board game created by Michel Matschoss, like Enchanted Forest?",14,1,3,(X (X) (X) (X)),0.008309417786,120.3453751,7.023357201,0.7466635,suggest,match_scores_PPL
1220,12205,12205,1220,"Afrikan Tähti African Star, Diamond Hunt Roll-And-Move","Afrikan tähti alternate names African Star, Diamond Hunt. Afrikan tähti genre roll-and-move. Afrikan tähti domain board game.",confirm," Are you talking about Afrikan tähti (or African Star/Diamond Hunt), the roll-and-move board game?",14,1,3,(X (X) (X) (X)),0.004831062814,206.9937897,7.702851426,0.7719048,confirm,match_scores
1221,12216,12216,1221,Betrayal At House On The Hill Hasbro Board Game,Betrayal at House on the Hill publisher Hasbro. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill domain board game.,recommend," Have you played Betrayal at House on the Hill, the Hasbro board game?",13,1,3,(X (X) (X) (X)),0.0165175943,60.54150391,14.16454632,0.83186287,recommend,match_scores_PPL
1222,12225,12225,1222,Straightforward 2,board game specifier straightforward. board game maximum number of players 2. board game domain board game.,request,What's a straightforward board game for two players?,8,1,2,(X (X) (X)),0.008679739518,115.2108307,3.732910952,0.71705765,request,match_scores_PPL
1223,12231,12231,1223,Thurn And Taxis Hans Im Glück 2006,Thurn and Taxis publisher Hans im Glück. Thurn and Taxis publication year 2006. Thurn and Taxis domain board game.,confirm,Are you talking about the 2006 board game Thurn and Taxis from publisher Hans im Glück?,16,1,3,(X (X) (X) (X)),0.00313699751,318.7761536,17.6558002,0.84812045,confirm,match_scores
1224,12246,12246,1224,Enchanted Forest Michel Matschoss Ravensburger,Enchanted Forest developer Michel Matschoss. Enchanted Forest publisher Ravensburger. Enchanted Forest domain board game.,suggest," Have you ever played a board game from Michel Matschoss, published by Ravensburger, like Enchanted Forest?",16,1,3,(X (X) (X) (X)),0.005672651417,176.2844086,7.288423075,0.743516,suggest,match_scores
1225,12252,12252,1225,Dune Board Game Science Fiction,Dune instance of board game. Dune genre science fiction. Dune domain board game.,recommend," Have you heard of Dune, the science fiction board game?",10,1,3,(X (X) (X) (X)),0.02179268402,45.88695908,7.595456438,0.75432897,recommend,match_scores_PPL
1226,12263,12263,1226,Dune Excellent 60 1979,Dune average rating excellent. Dune minimum playing time 60. Dune publication year 1979. Dune domain board game.,give_opinion,Dune is an excellent board game and I highly recommend it. The minimum playing time of 60 minutes and the 1979 publication year make it a classic.,27,1,4,(X (X) (X) (X) (X)),0.02059694236,48.55089569,8.218074077,0.64319843,give_opinion,match_scores
1227,12271,12271,1227,Twilight Struggle Board Wargame 2 Excellent 120 Gmt Games Advanced Board Game,Twilight Struggle genre board wargame. Twilight Struggle minimum number of players 2. Twilight Struggle average rating excellent. Twilight Struggle minimum playing time 120. Twilight Struggle publisher GMT Games. Twilight Struggle complexity rating advanced. Twilight Struggle instance of board game. Twilight Struggle domain board game.,inform," Twilight Struggle, published by GMT Games, is an advanced board wargame with an excellent rating. It requires a minimum of 2 players and a minimum playing time of 120 minutes.",30,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.02889355806,34.6097908,4.821650874,0.67323124,inform,match_scores
1228,12281,12281,1228,Mangala Abstract Strategy Game 2 Average,Mangala genre abstract strategy game. Mangala maximum number of players 2. Mangala average rating average. Mangala domain board game.,inform,Mangala is an abstract strategy board game for two players with an average rating.,14,1,4,(X (X) (X) (X) (X)),0.01222697745,81.78636169,5.910289407,0.7837172,inform,match_scores_PPL
1229,12298,12298,1229,Spirit Island Excellent Cooperative Board Game,Spirit Island average rating excellent. Spirit Island genre cooperative board game. Spirit Island domain board game.,verify_attribute,You loved Spirit Island. Do you usually like cooperative board games?,11,1,3,(X (X) (X) (X)),0.002474219954,404.1677856,5.823104385,0.6485374,verify_attribute,match_scores_PPL
1230,12308,12308,1230,Horror Fiction Average,board game genre horror fiction. board game average rating average. board game domain board game.,request_explanation,What makes horror fiction board games an average board game?,10,1,2,(X (X) (X)),0.0036780961,271.8797913,6.208294406,0.8365057,request_explanation,match_scores
1231,12310,12310,1231,Mystery Motive For Murder Bruce Glassco Mayfair Games,Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder domain board game.,suggest," Have you ever played a board game from Bruce Glassco and Mayfair Games, like Mystery Motive for Murder?",18,1,3,(X (X) (X) (X)),0.004217917047,237.083847,14.67439346,0.7643944,suggest,match_scores_PPL
1232,12321,12321,1232,Betrayal At House On The Hill Average Cooperative Board Game Board Game,Betrayal at House on the Hill average rating average. Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill domain board game.,verify_attribute,You found Betrayal at House on the Hill to be just okay. Do you think all cooperative board games are mediocre?,21,1,4,(X (X) (X) (X) (X)),0.007492171266,133.4726563,10.28676439,0.7331192,verify_attribute,match_scores
1233,12339,12339,1233,Heroquest Games Workshop 5,HeroQuest publisher Games Workshop. HeroQuest maximum number of players 5. HeroQuest domain board game.,suggest," Have you ever played a board game for up to 5 players published by Games Workshop, like HeroQuest?",18,1,3,(X (X) (X) (X)),0.01837111125,54.43328857,6.228496954,0.7234265,suggest,match_scores
1234,12343,12343,1234,Scotland Yard Average Cooperative Gameplay,Scotland Yard average rating average. Scotland Yard game mechanics cooperative gameplay. Scotland Yard domain board game.,verify_attribute,You found Scotland Yard to be decent. Do you usually think cooperative gameplay board games are just okay?,18,1,3,(X (X) (X) (X)),0.003038824207,329.074646,5.993031481,0.69075006,verify_attribute,match_scores
1235,12350,12350,1235,Strategic Roll-And-Move,board game specifier strategic. board game genre roll-and-move. board game domain board game.,request,What's the most strategic roll-and-move board game?,7,1,2,(X (X) (X)),0.008534495714,117.1715393,4.83193072,0.6663979,request,match_scores
1236,12369,12369,1236,Mangala Board Game,Mangala instance of board game. Mangala domain board game.,confirm,"
Are you talking about the board game Mangala?",8,1,2,(X (X) (X)),0.01475125047,67.79086304,8.449917823,0.8190989,confirm,match_scores_PPL
1237,12372,12372,1237,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Poor Finland,Punaisten ja valkoisten taistelu Suomessa 1918 average rating poor. Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,give_opinion,Punaisten ja valkoisten taistelu Suomessa 1918 is a board game from Finland with a poor rating. I think that it's not very enjoyable.,23,1,3,(X (X) (X) (X)),0.005300583852,188.6584625,18.53586444,0.8943975,inform,all_scores
1238,12380,12380,1238,Lord Of The Rings Fantasy Reiner Knizia,Lord of the Rings genre fantasy. Lord of the Rings developer Reiner Knizia. Lord of the Rings domain board game.,suggest,"
Have you ever played any of Reiner Knizia's fantasy board games, like Lord of the Rings?",16,1,3,(X (X) (X) (X)),0.03205963044,31.19187546,12.11127279,0.72280824,suggest,match_scores_PPL
1239,12390,12390,1239,Axis And Allies Average Board Game Board Wargame,Axis and Allies average rating average. Axis and Allies instance of board game. Axis and Allies genre board wargame. Axis and Allies domain board game.,verify_attribute,You found Axis and Allies to be just okay. Do you think all board wargames are mediocre?,17,1,4,(X (X) (X) (X) (X)),0.007749433715,129.041687,5.05845284,0.7404017,verify_attribute,match_scores_PPL
1240,12405,12405,1240,Uninspiring 6,board game specifier uninspiring. board game maximum number of players 6. board game domain board game.,request,What board game do you think is the most uninspiring for a game of up to 6 players?,18,1,2,(X (X) (X)),0.03752900458,26.64605713,5.538003944,0.7465861,request,match_scores
1241,12413,12413,1241,Cosmic Encounter Science Fiction 1977 8 Board Game Fantasy Flight Games,Cosmic Encounter genre science fiction. Cosmic Encounter publication year 1977. Cosmic Encounter maximum number of players 8. Cosmic Encounter instance of board game. Cosmic Encounter publisher Fantasy Flight Games. Cosmic Encounter domain board game.,inform,Cosmic Encounter is a science fiction board game published by Fantasy Flight Games in 1977 for up to 8 players.,20,1,6,(X (X) (X) (X) (X) (X) (X)),0.02691655052,37.1518631,4.962709896,0.6784922,inform,match_scores_PPL
1242,12421,12421,1242,Uninspiring 2,board game specifier uninspiring. board game maximum number of players 2. board game domain board game.,request,What board game do you think is the most uninspiring for a two-player game?,14,1,2,(X (X) (X)),0.03979073979,25.13147545,4.787344338,0.73480046,request,match_scores_PPL
1243,12435,12435,1243,Heroquest Games Workshop Fantasy,HeroQuest publisher Games Workshop. HeroQuest genre fantasy. HeroQuest domain board game.,suggest," Have you ever played a fantasy board game published by Games Workshop, like HeroQuest?",14,1,3,(X (X) (X) (X)),0.01896769803,52.72121048,7.655122721,0.72183716,suggest,match_scores_PPL
1244,12440,12440,1244,War Of 1812 Average 1973,War of 1812 average rating average. War of 1812 publication year 1973. War of 1812 domain board game.,give_opinion," War of 1812 is an average board game, but it's still an interesting classic with a publication year of 1973.",20,1,3,(X (X) (X) (X)),0.01401942281,71.32961273,11.18733854,0.7449024,give_opinion,match_scores
1245,12459,12459,1245,Fantasy Average,board game genre fantasy. board game average rating average. board game domain board game.,request_explanation,What do you think makes fantasy board games an average board game?,12,1,2,(X (X) (X)),0.01297493096,77.07170105,5.710992793,0.81810755,request_explanation,match_scores
1246,12464,12464,1246,Scotland Yard Fanton,Scotland Yard alternate names Fanton. Scotland Yard domain board game.,recommend," Have you heard of Scotland Yard, or its alternate name Fanton? It's a board game.",15,1,2,(X (X) (X)),0.0114443717,87.37919617,10.93488343,0.80346465,recommend,match_scores
1247,12477,12477,1247,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Wargame 2 Finland Poor Board Game Simple,Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 maximum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland. Punaisten ja valkoisten taistelu Suomessa 1918 average rating poor. Punaisten ja valkoisten taistelu Suomessa 1918 instance of board game. Punaisten ja valkoisten taistelu Suomessa 1918 complexity rating simple. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,inform," Punaisten ja valkoisten taistelu Suomessa 1918 is a Finnish, simple wargame board game for 2 players with a poor rating.",20,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.003522222853,283.9116211,2.757248913,0.86552536,inform,match_scores
1248,12482,12482,1248,Monopoly Poor 60 The Landlord'S Game,Monopoly average rating poor. Monopoly minimum playing time 60. Monopoly based on The Landlords Game. Monopoly domain board game.,give_opinion," Monopoly is a classic board game, but I find it too long with its minimum playing time of 60 minutes and poor rating. The game is based on The Landlords Game, so it has historical importance.",36,1,4,(X (X) (X) (X) (X)),0.02522215051,39.64768982,14.21672369,0.59568775,give_opinion,match_scores
1249,12496,12496,1249,Confusing Fantasy,board game specifier confusing. board game genre fantasy. board game domain board game.,request,What's the most confusing fantasy board game you know?,9,1,2,(X (X) (X)),0.01523044779,65.65795135,5.477194682,0.6399325,request,match_scores
1250,12507,12507,1250,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Finland Board Game,Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland. Punaisten ja valkoisten taistelu Suomessa 1918 instance of board game. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,confirm,"
Are you referring to the board game Punaisten ja valkoisten taistelu Suomessa 1918 from Finland?",15,1,3,(X (X) (X) (X)),0.002226033574,449.2295227,12.83892353,0.9361402,confirm,match_scores_PPL
1251,12517,12517,1251,Heroquest Fantasy 5 Games Workshop 90 Good Complex,HeroQuest genre fantasy. HeroQuest maximum number of players 5. HeroQuest publisher Games Workshop. HeroQuest minimum playing time 90. HeroQuest average rating good. HeroQuest complexity rating complex. HeroQuest domain board game.,inform,HeroQuest is a complex fantasy board game published by Games Workshop. It typically takes 5 players and has a minimum playing time of 90 minutes with a good rating.,29,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.02402914619,41.61612701,8.60981632,0.61799765,inform,match_scores
1252,12525,12525,1252,Betrayal At House On The Hill Bruce Glassco Hasbro,Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publisher Hasbro. Betrayal at House on the Hill domain board game.,recommend," Have you ever played Betrayal at House on the Hill, this board game from Bruce Glassco and Hasbro?",18,1,3,(X (X) (X) (X)),0.01173338805,85.22687531,19.03746948,0.7550912,recommend,match_scores
1253,12531,12531,1253,Twilight Struggle Gmt Games Board Wargame,Twilight Struggle publisher GMT Games. Twilight Struggle genre board wargame. Twilight Struggle domain board game.,confirm,"
Are you talking about Twilight Struggle, the GMT Games board wargame?",11,1,3,(X (X) (X) (X)),0.006269069504,159.5133057,7.284168265,0.8354199,confirm,match_scores_PPL
1254,12544,12544,1254,Barbarossa Klaus Teuber Franckh-Kosmos,Barbarossa developer Klaus Teuber. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,confirm,"
Are you referring to the board game Barbarossa from developer Klaus Teuber and publisher Franckh-Kosmos?",15,1,3,(X (X) (X) (X)),0.007805890412,128.1083832,13.83436846,0.8347589,confirm,match_scores_PPL
1255,12556,12556,1255,War Of 1812 Average 90 2,War of 1812 average rating average. War of 1812 minimum playing time 90. War of 1812 maximum number of players 2. War of 1812 domain board game.,give_opinion,War of 1812 is an average board game. The minimum playing time of 90 minutes and the maximum number of players of 2 make it a bit too limited for my taste.,32,1,4,(X (X) (X) (X) (X)),0.02523778844,39.62312317,16.64812762,0.6876639,give_opinion,match_scores
1256,12564,12564,1256,Educational 5,board game specifier educational. board game maximum number of players 5. board game domain board game.,request,What educational board game can you play with up to 5 players?,12,1,2,(X (X) (X)),0.01267148466,78.91735077,4.896627603,0.72101706,request,match_scores_PPL
1257,12575,12575,1257,Strategic Science Fiction,board game specifier strategic. board game genre science fiction. board game domain board game.,request,What's the most strategic science fiction board game you've ever played?,11,1,2,(X (X) (X)),0.0319887481,31.26099205,6.676784497,0.65334946,request,match_scores_PPL
1258,12582,12582,1258,Betrayal At House On The Hill Horror Fiction Bruce Glassco Asmodee Average Complex 2004,Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publisher Asmodee. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill complexity rating complex. Betrayal at House on the Hill publication year 2004. Betrayal at House on the Hill domain board game.,inform,Betrayal at House on the Hill is a complex horror fiction board game developed by Bruce Glassco and published by Asmodee in 2004. It has an average rating.,28,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.01823470139,54.84049225,6.612879716,0.710687,inform,match_scores_PPL
1259,12595,12595,1259,Straightforward Mystery Fiction,board game specifier straightforward. board game genre mystery fiction. board game domain board game.,request,Is there a straightforward board game in the mystery fiction domain?,11,1,2,(X (X) (X)),0.003180806751,314.3856506,6.988157273,0.72055763,request,match_scores
1260,12609,12609,1260,Barbarossa Average Moderate 3,Barbarossa average rating average. Barbarossa complexity rating moderate. Barbarossa minimum number of players 3. Barbarossa domain board game.,give_opinion,Barbarossa is an average board game in my opinion. The moderate complexity rating and the minimum number of players of 3 make it a great choice for a group of friends.,31,1,4,(X (X) (X) (X) (X)),0.02439516928,40.99172211,10.92685782,0.7328659,give_opinion,match_scores
1261,12617,12617,1261,Risk Board Wargame Average 6 Board Game Albert Lamorisse,Risk genre board wargame. Risk average rating average. Risk maximum number of players 6. Risk instance of board game. Risk developer Albert Lamorisse. Risk domain board game.,inform,Risk is an average board wargame developed by Albert Lamorisse for up to 6 players.,15,1,6,(X (X) (X) (X) (X) (X) (X)),0.003340435973,299.3621216,2.927770868,0.68241817,inform,match_scores_PPL
1262,12620,12620,1262,Chicago Poor 2 120,Chicago average rating poor. Chicago minimum number of players 2. Chicago maximum playing time 120. Chicago domain board game.,give_opinion," I don't think Chicago is a great board game. The poor rating, minimum number of players of 2, and maximum playing time of 120 minutes make it too limited for my taste.",32,1,4,(X (X) (X) (X) (X)),0.0258552601,38.67684937,13.34223707,0.7042046,give_opinion,match_scores
